Club ID;Club;Nation;League;Type;Formation A;Formation B;Financial;UCL_Qual;UEFA_Cup_Qual;Intertoto_Qual;Manager;WealthRating_1_10;Stadium;Capacity;AvgAttendance;Jersey1;Jersey2;Jersey3;Jersey4;Jersey5;Jersey6;Jersey7;Jersey8;Jersey9;Jersey10;Jersey11;Jersey12;Jersey13;Jersey14;Jersey15;Jersey16;Jersey17;Jersey18;Jersey19;Jersey20;Jersey21;Jersey22;Jersey23;Jersey24;Jersey25;Jersey26;Jersey27;Jersey28;Jersey29;Jersey30;Jersey31;Jersey32;Jersey33;Jersey34;Jersey35;Jersey36;Jersey37;Jersey38;Jersey39;Jersey40;Jersey41;Jersey42;Jersey43;Jersey44;Jersey45;Jersey46;Jersey47;Jersey48;Jersey49;Jersey50;Jersey51;Jersey52;Jersey53;Jersey54;Jersey55;Jersey56;Jersey57;Jersey58;Jersey59;Jersey60;Jersey61;Jersey62;Jersey63;Jersey64;Jersey65;Jersey66;Jersey67;Jersey68;Jersey69;Jersey70;Jersey71;Jersey72;Jersey73;Jersey74;Jersey75;Jersey76;Jersey77;Jersey78;Jersey79;Jersey80;Jersey81;Jersey82;Jersey83;Jersey84;Jersey85;Jersey86;Jersey87;Jersey88;Jersey89;Jersey90;Jersey91;Jersey92;Jersey93;Jersey94;Jersey95;Jersey96;Jersey97;Jersey98;Jersey99
680;Mj?lner;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
681;Mj?ndalen;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
682;Mo;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
683;Modena;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
684;Molde;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;Monaco;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Stade Louis II;18500.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
686;Mons;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
687;Monterrey;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688;Montevarchi;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;Montpellier;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
690;Montrose;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;Monza;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;Moreirense;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
693;Morild;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;Moroka;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
695;Morton;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
696;Moss;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;Motala;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
698;Motherwell;Scotland;Premier League;A;442;442;;No;No;No;Alex McLeish;3;Fir Park;13700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;Mouscron;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
700;MP Mikkeli;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
701;MSV Duisburg;Germany;Bundesliga;;442;442;;No;No;No;Unknown (1997);7;Generic Stadium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
702;MTK;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
703;Mulhouse;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
704;Munich 1860;Germany;Bundesliga;;442;442;;No;No;No;Unknown (1997);7;Generic Stadium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;Mura;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
706;Murcia;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
707;MVV;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
708;Mypa;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
709;N. Forrest;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
710;N.Forest;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
711;NAC;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
712;Nacional Montevideo;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
713;Nacional;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
714;Nadi Qatar;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
715;Nstved;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
716;Nagoya Grampus;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
717;Namsos;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
718;Nancy;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
719;Nantes;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;Napoli;Italy;Serie A;;442;442;;No;No;No;Unknown (1997);7;Stadio San Paolo;60240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
721;Nardo;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;National Bucharest;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
723;National;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
724;NEC;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
725;Necaxa;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
726;Nest;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
727;Neuchatal Xamax;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
728;Neuchatel Xamax;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
729;New England;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
730;Newcastle U;England;Premier League;;442;442;;No;No;No;Unknown (1997);8;Generic Stadium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
731;Newcastle;England;Premier League;;442;442;;No;No;No;Kenny Dalglish;8;St James' Park;36542.0;36000.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
732;Newells Old Boys;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
733;Nice;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
734;Nimes;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
735;Niort;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
736;Niva Ternopol;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
737;Nocerina;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
738;Non League;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
739;Norrkping;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
740;Northampton;Unknown;Football League Division Two;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
741;Norwich;Unknown;Football League Division One;;442;442;;No;No;No;Mike Walker;3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
742;Notts C;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
743;Novara;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;Nuevo Leon;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
745;Numancia;Spain;Segunda Division;;442;442;;No;No;No;Unknown (1997);5;Generic Stadium;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
746;Nrnberg;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
747;Nybergsund;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
748;Nyk?bing;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
749;OB;Denmark;Superliga;;442;442;;No;No;No;Unknown (1997);3;Odense Stadion;15800.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
750;Odd Grenland;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
751;Oddevold;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
752;Odra Wodzislaw;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
753;OFI Crete;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
754;Oldham;Unknown;Football League Division Two;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
755;Olimpia Balti;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
756;Olimpija;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;Olsa Brakel;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;?lstykke;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
759;Olym.Mvolye;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
760;Olympia Riga;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
761;Olympiakos;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
762;Olympique Charleroi;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
763;Omonia Aradippou;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
764;Omonia Nicosia;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
765;Oostende;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;TMrebro;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
767;Orense;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;TMrgryte;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
769;Orkanger;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
770;Orkdal;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
771;Orlando Pirates;Unknown;;;442;442;;No;No;No;Unknown (1997);3;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
