Player ID;Fullname;Nationality;Age;Club;ClubID;Caps;Goals;Date Joined;Contract Ends;Column1;Birthsday;Start year;Best position;Goalkeeper;Defender Central;Defender Right;Defender Left;Wingback right;Wingback left;Defensive midfielder;Midfielder Central;Midfielder right;Midfielder left;Attacking Midfielder Central;Attacking Midfielder right;Attacking Midfielder left;Center Forward;Right Forward;Left Forward;Ability;Potential;Reputation;Big Occasion;Character;Consistency;Technique;Passing;Heading;Shooting;Flair;Dribbling;Tackling;Stamina;Strength;Pace;Jumping;Inj Prone %;Set Pieces;Positioning;Off The Ball;Marking;Creativity;Adaptability;Aggression;Determination;Dirtyness;Influence
8347;Sergio Di Corcia;Italy;22;Giulianova;421;0;0;6;;;01-01-2019;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;89;0;80;0;0;14;15;0;0;18;14;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8348;Stefano Grilli;Italy;31;Giulianova;421;0;0;;;;26-12-1964;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8349;Giuseppe Manari;Italy;30;Giulianova;421;0;0;;;;19-03-1966;01-07-1996;MR;0;0;0;0;100;0;0;0;100;0;0;0;0;0;0;0;125;146;100;19;0;13;0;0;11;17;0;17;0;0;0;12;5,5;0;0;0;0;0;0;0;0;0;0;0
8350;Pasquale Matarese;Italy;29;Giulianova;421;0;0;;;;26-10-1966;01-07-1996;GK;0;0;0;0;50;0;0;0;100;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8351;Angelo Pagliaccetti;Italy;29;Giulianova;421;0;0;;;;14-09-1966;01-07-1996;DL;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0
8352;Knut-Erik Folland;Norway;24;Gj?vik-Lyn;422;0;0;;;;03-03-1972;01-07-1996;DC;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;101;141;0;10;13;11;13;7;14;10;8;11;14;10;10;9;12;12;12;12;13;11;11;12;10;14;6;16
8353;Stian Hagelund;Norway;24;Gj?vik-Lyn;422;0;0;;;;12-05-1972;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;94;121;0;14;8;12;12;12;14;12;5;6;18;10;12;11;13;6;12;10;15;14;10;13;12;10;3;6
8354;J?rn Holmen;Norway;21;Gj?vik-Lyn;422;0;0;;;;01-01-1975;01-07-1996;FL;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;102;139;0;14;5;14;14;7;12;10;9;13;6;10;14;16;13;8;15;12;14;8;14;11;6;14;7;8
8355;Arild Rebne;Norway;23;Gj?vik-Lyn;422;0;0;;;;29-11-1972;01-07-1996;AML;0;0;0;0;0;0;0;100;0;100;100;0;100;0;0;0;82;115;0;12;14;10;10;14;11;10;8;13;15;12;12;9;11,5;6;14;15;14;11;10;14;5;14;7;9
8356;Rune S?rum;Norway;21;Gj?vik-Lyn;422;0;0;;;;01-01-1975;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;130;0;10;9;3;10;5;5;14;8;9;6;3;11;7;8;16;12;12;11;15;7;15;20;13;14;6
8357;Jan Furtok;Poland;34;GKS Katowice;423;0;0;;;;09-03-1962;01-07-1996;AML;0;0;0;0;0;0;0;0;0;0;100;0;100;50;0;50;146;146;118;0;7;9;14;10;9;14;6;7;10;16;13;14;11;0;10;7;16;2;14;14;5;12;5;0
8358;Sebastian Moga;Romania;24;Gloria Bistrita;424;0;0;;;;18-12-1971;01-07-1996;DMC;0;0;0;0;50;0;50;100;100;0;50;50;0;0;0;0;142;142;117;0;0;10;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8359;Bo Almlev;Denmark;19;Glostrup;425;0;0;;;;23-04-1977;01-07-1996;MC;0;100;100;0;0;0;0;100;100;0;0;0;0;0;0;0;99;112;0;7;7;4;11;8;7;8;9;8;14;10;8;14;7,5;0;10;12;9;8;10;10;8;10;11;5
8360;Jacob Just;Denmark;23;Glostrup;425;0;0;;;;07-01-1973;01-07-1996;DR;0;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;95;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8361;Jacob J?rgensen;Denmark;23;Glostrup;425;0;0;;;;31-10-1972;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;122;0;12;13;14;12;11;13;0;0;0;13;12;10;16;11,5;0;14;14;12;0;10;12;11;12;10;11
8362;Freddi Kairies;Denmark;27;Glostrup;425;0;0;;;;28-11-1968;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8363;Michael Kremer;Denmark;18;Glostrup;425;0;0;;;;11-08-1977;01-07-1996;MC;0;0;0;0;0;0;0;100;100;100;0;0;0;0;0;0;94;143;0;0;0;16;15;0;14;18;15;14;0;0;0;15;7;0;18;0;0;0;0;0;0;0;0;0
8364;Morten Larsen;Denmark;24;Glostrup;425;0;0;;;;15-07-1971;01-07-1996;ML;0;0;0;0;0;100;0;0;0;100;0;0;0;0;0;0;100;135;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18
8365;Christian Lundbye;Denmark;19;Glostrup;425;0;0;;;;28-03-1977;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;91;138;0;13;10;16;19;8;19;11;18;12;14;12;18;3;18,5;16;14;15;17;15;13;19;12;10;11;5
8366;Daniel Mika;Denmark;18;Glostrup;425;0;0;;;;23-01-1978;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8367;Henrik Mortensen;Denmark;27;Glostrup;425;0;0;;;;29-06-1969;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;78;107;0;11;10;12;8;9;9;11;8;9;7;8;9;14;9;0;9;10;9;8;8;9;10;7;8;10
8368;Morten Mortensen;Denmark;19;Glostrup;425;0;0;;;;31-05-1977;01-07-1996;DMC;0;0;0;0;100;100;100;100;100;100;0;0;0;0;0;0;94;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8369;Carsten Nielsen;Denmark;30;Glostrup;425;0;0;;;;16-02-1966;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;128;0;9;7;12;9;9;9;0;0;0;10;9;11;9;10;0;11;9;9;0;8;9;10;10;9;8
8370;Jesper Andersen;Denmark;24;Glostrup;425;0;0;;;;02-08-1971;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;92;121;0;12;12;12;12;12;12;15;12;12;13;12;12;12;12;0;10;13;11;12;9;14;9;12;11;10
8371;Lars Nielsen;Denmark;21;Glostrup;425;0;0;;;;30-01-1975;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8372;Lars Petersen;Denmark;24;Glostrup;425;0;0;;;;20-09-1971;01-07-1996;DL;0;100;0;100;0;100;100;0;0;0;0;0;0;0;0;0;97;116;0;10;10;16;10;10;8;11;11;12;10;9;9;13;8,5;0;8;9;11;11;13;11;11;10;10;10
8373;Mikkel Petersen;Denmark;21;Glostrup;425;0;0;;;;14-03-1975;01-07-1996;AMR;0;0;0;0;0;0;0;100;100;100;100;100;100;0;0;0;68;101;0;10;14;12;10;9;9;9;10;9;10;10;12;10;10,5;0;13;10;10;9;12;8;10;10;12;8
8374;S?ren Petersen;Denmark;26;Glostrup;425;0;0;;;;15-04-1970;01-07-1996;DR;0;50;50;50;50;50;50;100;100;100;0;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8375;Peter Poulsen;Denmark;32;Glostrup;425;0;0;;;;05-04-1964;01-07-1996;DC;0;100;100;100;50;50;50;0;0;0;0;0;0;0;0;0;90;100;0;14;15;18;12;13;10;10;12;12;13;11;12;15;11;0;13;14;13;13;12;14;13;14;10;14
8376;Thomas Risum;Denmark;31;Glostrup;425;0;0;;;;06-02-1965;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;115;0;9;8;14;10;11;11;0;0;0;13;9;10;0;10,5;0;9;10;9;0;9;11;11;10;11;10
8377;Jimmi S?rensen;Denmark;21;Glostrup;425;0;0;;;;21-08-1974;01-07-1996;DR;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;74;132;0;9;8;10;9;9;9;7;7;9;12;8;9;11;9;0;9;8;9;10;10;9;12;9;8;8
8378;Janus Blond;Denmark;19;Glostrup;425;0;0;;;;16-02-1977;01-07-1996;DL;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;82;106;0;12;12;14;9;12;13;7;12;13;8;8;8;9;10,5;0;9;8;8;9;9;14;10;13;14;14
8379;Jan Christensen;Denmark;31;Glostrup;425;0;0;;;;31-03-1965;01-07-1996;DL;0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;76;96;0;12;10;16;9;12;12;9;10;10;11;10;9;9;10,5;0;8;8;13;12;10;14;10;11;12;10
8380;Morten Christensen;Denmark;21;Glostrup;425;0;0;;;;01-04-1975;01-07-1996;MC;0;0;0;0;100;100;100;100;100;100;0;0;0;0;0;0;97;128;0;15;14;10;10;11;10;8;12;9;9;9;10;0;10;0;10;12;10;9;9;8;10;14;8;12
8381;Claus Frandsen;Denmark;27;Glostrup;425;0;0;;;;21-06-1969;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;100;100;100;100;100;100;105;130;0;13;10;10;9;10;14;18;18;7;9;12;8;18;11;0;10;12;9;10;9;12;10;12;9;9
8382;Jesper Hansen;Denmark;22;Glostrup;425;0;0;;;;27-03-1974;01-07-1996;DL;0;100;0;100;0;100;100;0;0;0;0;0;0;0;0;0;91;122;0;9;8;10;9;12;13;10;10;9;10;9;10;14;11,5;0;9;9;9;10;10;9;9;9;10;8
8383;Thomas Jensen;Denmark;25;Glostrup;425;0;0;;;;31-05-1971;01-07-1996;AMR;0;0;0;0;0;0;0;100;100;0;100;100;0;0;0;0;89;115;0;13;13;8;9;10;14;9;12;12;9;10;10;14;12;0;8;9;9;11;9;9;10;14;15;8
8384;Kenneth Jizawi;Denmark;19;Glostrup;425;0;0;;;;02-11-1976;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;110;0;14;10;11;12;17;8;13;19;8;17;16;14;11;11;13;7;5;16;17;14;0;12;14;16;16
8385;Michel Boerebach;Netherlands;32;Go Ahead Eagles;426;0;0;;;;27-09-1963;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;167;118;12;17;4;9;16;11;10;13;8;8;6;13;0;12;20;12;5;18;15;5;8;10;17;11;11
8386;Bram Marbus;Netherlands;24;Go Ahead Eagles;426;0;0;;;;16-04-1972;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;50;0;0;100;0;124;130;86;6;16;5;9;7;15;2;17;2;6;4;10;16;12,5;17;15;1;11;11;17;4;4;15;1;14
8387;Jan Michels;Netherlands;25;Go Ahead Eagles;426;0;0;;;;08-09-1970;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;133;143;95;12;15;5;7;5;10;20;17;17;1;19;17;0;13,5;18;17;9;15;18;8;14;17;5;18;14
8388;Marcel Muhlack;Netherlands;21;Go Ahead Eagles;426;0;0;;;;14-01-1975;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8389;Patrick Peelen;Netherlands;28;Go Ahead Eagles;426;0;0;;;;23-01-1968;01-07-1996;FL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;114;117;81;7;5;7;15;8;12;10;11;8;16;13;5;9;8,5;0;17;8;10;0;3;9;4;15;8;17
8390;Marco Ruitenbeek;Netherlands;28;Go Ahead Eagles;426;0;0;;;;12-05-1968;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;109;69;3;2;8;13;5;4;5;1;1;5;10;9;0;6,5;7;11;5;11;4;4;4;13;4;9;5
8391;Anton Scheutjens;Netherlands;28;Go Ahead Eagles;426;0;0;;;;01-05-1968;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;108;66;15;15;5;17;0;11;11;6;16;4;17;6;0;8,5;15;2;3;5;14;14;14;5;10;6;7
8392;Victor Sikora;Netherlands;18;Go Ahead Eagles;426;0;0;;;;11-04-1978;01-07-1996;FL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;125;-1;100;0;0;0;16;16;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0
8393;John Stegeman;Netherlands;19;Go Ahead Eagles;426;0;0;;;;27-08-1976;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8394;Omar Tahya;Netherlands;23;Go Ahead Eagles;426;0;0;;;;19-08-1972;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8395;Erik Tammer;Netherlands;27;Go Ahead Eagles;426;0;0;;;;29-06-1969;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;150;128;120;7;17;8;19;5;11;20;18;8;12;15;5;0;8;8;5;18;9;8;14;14;11;14;5;13
8396;Geert Braem;Netherlands;26;Go Ahead Eagles;426;0;0;;;;15-03-1970;01-07-1996;FL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;88;94;43;7;4;2;6;11;1;13;8;11;2;7;3;14;2;0;6;5;5;9;6;10;0;1;11;6
8397;Mark Verkuyl;Netherlands;32;Go Ahead Eagles;426;0;0;;;;19-11-1963;01-07-1996;DL;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;107;118;74;8;8;7;2;7;17;1;9;2;5;11;3;11;10;12;3;8;5;1;7;5;15;14;15;15
8398;Marco Waslander;Netherlands;28;Go Ahead Eagles;426;0;0;;;;05-12-1967;01-07-1996;MR;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;126;129;91;16;0;6;7;4;0;14;2;1;7;7;8;0;4;16;9;3;10;10;13;2;16;7;1;15
8399;Mark Wiggers;Netherlands;22;Go Ahead Eagles;426;0;0;;;;12-01-1974;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;115;65;1;12;4;7;15;2;10;15;11;4;3;10;12;6;4;17;7;7;7;13;2;2;9;9;6
8400;Jochem van der Weerdt;Netherlands;18;Go Ahead Eagles;426;0;0;;;;13-08-1977;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8401;Kingsley Obiekulu;Nigeria;21;Go Ahead Eagles;426;0;0;;;;12-11-1974;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8402;Rene Grotenhuis;Netherlands;28;Go Ahead Eagles;426;0;0;;;;14-11-1967;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8403;Arno Hofstede;Netherlands;30;Go Ahead Eagles;426;0;0;;;;03-07-1965;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;136;97;20;7;5;15;13;5;4;15;9;19;1;11;0;8;1;10;11;6;10;11;18;19;13;10;18
8404;Jan Kromkamp;Netherlands;22;Go Ahead Eagles;426;0;0;7;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8405;Hendrie Kruzen;Netherlands;31;Go Ahead Eagles;426;0;0;;;;24-11-1964;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;101;105;63;16;2;5;13;10;10;6;14;0;8;7;4;0;7;16;14;17;15;13;7;8;17;6;4;8
8406;Rob Langenberg;Netherlands;19;Go Ahead Eagles;426;0;0;;;;01-11-1976;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8407;Bas Leferink;Netherlands;21;Go Ahead Eagles;426;0;0;;;;17-09-1974;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;108;109;73;3;11;6;15;11;5;2;9;16;15;7;12;14;8,5;2;2;1;2;10;10;7;11;15;13;3
8408;Paul Lieftink;Netherlands;22;Go Ahead Eagles;426;0;0;;;;01-01-2019;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8409;Piotr Czachowski;Poland;29;Gornik Konin;427;0;0;;;;07-11-1966;01-07-1996;MC;0;100;100;100;100;100;100;100;100;100;0;0;0;0;0;0;138;0;138;14;18;20;14;14;8;10;12;10;14;11;0;0;4;14;13;14;0;16;11;0;15;11;16;12
8410;Jacek Grembocki;Poland;26;Gornik Zabrze;428;0;0;;;;01-08-1969;01-07-1996;DR;0;100;100;0;50;0;50;0;0;0;0;0;0;0;0;0;134;0;119;16;8;14;11;8;11;7;7;6;13;12;0;0;5,5;6;6;12;0;15;8;0;11;12;12;13
8411;Berdon S?nderland;Norway;23;Gossen;429;0;0;;;;22-04-1973;01-07-1996;DC;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;113;138;0;12;7;16;14;8;15;10;13;9;9;18;12;0;13,5;2;13;10;14;11;15;15;7;12;2;9
8412;Georgi Nemsadze;Georgia;26;Grasshopper;430;0;0;;;;01-11-1969;01-07-1996;MC;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;134;-1;114;0;0;12;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0
8413;Bernt Haas;Switzerland;18;Grasshopper;430;1;0;;;;08-04-1978;01-07-1996;DR;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
8414;Marcel Koller;Switzerland;35;Grasshopper;430;55;3;;;;11-11-1960;01-07-1996;DC;0;100;0;0;0;0;50;100;0;0;0;0;0;0;0;0;115;0;130;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0
8415;Joel Magnin;Switzerland;19;Grasshopper;430;0;0;;;;01-02-1977;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8416;Giorgios Nemtsoudis;Switzerland;21;Grasshopper;430;0;0;;;;01-12-1974;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8417;Nestor Subiat;Switzerland;30;Grasshopper;430;0;0;;;;01-10-1965;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;145;145;135;14;16;16;10;13;11;12;10;11;8;13;0;0;5,5;6;14;10;0;7;12;0;4;15;7;9
8418;Davide Taini;Switzerland;18;Grasshopper;430;0;0;;;;01-08-1977;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8419;Pascal Thuler;Switzerland;26;Grasshopper;430;5;0;;;;10-01-1970;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;0;0;0;0;0;0;0;0;0;0;0
8420;Kubilay Turkyilmaz;Switzerland;29;Grasshopper;430;53;20;;;;04-03-1967;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;159;165;130;0;11;15;12;10;12;16;10;8;10;18;17;0;14,5;0;15;0;0;1;14;0;15;18;11;0
8421;Johann Vogel;Switzerland;19;Grasshopper;430;9;0;;;;08-03-1977;01-07-1996;MC;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;148;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8422;Pascal Zuberbuhler;Switzerland;25;Grasshopper;430;3;0;;;;08-01-1971;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;0;109;0;0;0;8;0;16;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
8423;Tomasz Rzasa;Poland;22;Grasshopper;430;0;0;;;;01-08-1973;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8424;Mats Gren;Sweden;21;Grasshopper;430;0;0;;;;01-08-1974;01-07-1996;MC;0;100;100;0;100;0;100;100;100;0;0;0;0;0;0;0;143;0;128;14;12;14;12;11;10;11;9;8;14;16;0;0;5;15;14;10;0;15;11;0;5;18;10;14
8425;Heyman Abdullahl;Switzerland;25;Grasshopper;430;0;0;;;;01-03-1971;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;14;0;0;0;0;0;0;0;0;0;0;0
8426;Alexandre Comisetti;Switzerland;22;Grasshopper;430;7;0;;;;21-07-1973;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;14;0;0;0;0;0;0;0;0;0;0;0
8427;Antonio Esposito;Switzerland;23;Grasshopper;430;0;0;;;;13-12-1972;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8428;Patrick Foletti;Switzerland;22;Grasshopper;430;0;0;;;;01-10-1973;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8429;Harald Gamperle;Switzerland;32;Grasshopper;430;0;0;;;;01-02-1964;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0
8430;Alain Geiger;Switzerland;35;Grasshopper;430;111;2;;;;05-11-1960;01-07-1996;DC;0;100;100;0;50;0;50;0;0;0;0;0;0;0;0;0;153;0;130;15;12;11;4;4;16;6;1;1;14;11;0;0;8;6;3;12;0;15;6;0;6;13;12;15
8431;Dieter Ramusch;Austria;26;Grazer AK;431;7;1;;;;31-10-1969;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;50;50;50;100;100;100;131;0;118;6;10;15;11;11;12;10;10;10;6;12;0;10;6;6;11;10;0;6;9;0;13;12;11;10
8432;Herfried Sabitzer;Austria;26;Grazer AK;431;4;1;;;;19-10-1969;01-07-1996;GK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;0;95;0;0;0;0;0;0;0;0;0;0;0;0;15;14;0;0;0;0;0;0;0;0;0;0;0
8433;Ales Ceh;Slovenia;28;Grazer AK;431;0;0;;;;07-04-1968;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
8434;Michael Anicic;Yugoslavia;21;Grazer AK;431;0;0;;;;18-10-1974;01-07-1996;FR;0;0;0;0;0;0;0;0;0;0;50;50;0;100;100;0;126;146;101;8;11;10;9;9;11;10;11;11;8;9;8;6;9,5;0;8;8;9;7;11;8;10;10;7;8
8435;Roy Andresen;Norway;23;Grei;432;0;0;;;;01-01-1973;01-07-1996;DC;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;81;0;4;11;8;6;9;15;8;18;5;12;10;6;12;10,5;15;8;5;9;10;14;8;8;10;7;7
8436;Martin Holmen;Norway;26;Grei;432;0;0;;;;01-01-1970;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;78;92;0;8;6;5;9;13;15;9;8;8;16;5;5;10;10;6;9;8;7;8;14;8;16;6;20;3
8437;Henning Iversen;Norway;25;Grei;432;0;0;;;;01-01-1971;01-07-1996;DR;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;66;70;0;6;12;4;7;9;11;5;14;6;13;8;7;0;9;10;9;5;5;11;14;7;3;5;10;6
8438;Kai J?rgensen;Norway;31;Grei;432;0;0;;;;01-01-1965;01-07-1996;FC;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;61;93;0;4;9;4;8;7;18;9;14;12;5;16;10;9;14;8;10;5;7;8;2;9;16;6;5;14
8439;Thomas Karlaug;Norway;24;Grei;432;0;0;;;;01-01-1972;01-07-1996;AMC;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;75;102;0;7;10;4;9;13;14;8;17;8;15;6;10;13;12;5;5;5;10;6;10;6;8;7;16;8
8440;Thomas Kibsg?rd;Norway;21;Grei;432;0;0;;;;01-01-1975;01-07-1996;GK;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;83;0;7;12;5;7;2;6;8;5;11;3;2;5;15;5,5;11;8;6;5;7;7;10;18;5;11;8
8441;Per-Ivar Mathisen;Norway;29;Grei;432;0;0;;;;01-01-1967;01-07-1996;DR;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;52;78;0;3;16;2;5;9;12;7;7;4;13;8;10;13;11;13;7;8;5;11;15;8;10;8;12;2
8442;Espen Mejlo;Norway;24;Grei;432;0;0;;;;01-01-1972;01-07-1996;MC;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;78;102;0;5;10;5;9;17;11;9;14;11;12;16;5;10;8;17;8;5;10;4;14;6;20;6;6;7
